Participant External Session ID,Display,Response,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
64870cb78577c3486ad12c32,15,audio started,,,,,,BP_F0_6_VOT_6,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,pier,,,,,,BP_F0_6_VOT_6,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,audio started,,,,,,BP_F0_4_VOT_3,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,pier,,,,,,BP_F0_4_VOT_3,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,audio started,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,tear,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,audio started,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,pier,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,audio started,,,,,,BP_F0_5_VOT_6,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,pier,,,,,,BP_F0_5_VOT_6,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,audio started,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,beer,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,audio started,,,,,,BP_F0_4_VOT_2,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,beer,,,,,,BP_F0_4_VOT_2,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,audio started,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,tear,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,audio started,,,,,,BP_F0_6_VOT_7,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,pier,,,,,,BP_F0_6_VOT_7,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,audio started,,,,,,BP_F0_6_VOT_5,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,pier,,,,,,BP_F0_6_VOT_5,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,audio started,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,pier,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,audio started,,,,,,BP_F0_5_VOT_2,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,pier,,,,,,BP_F0_5_VOT_2,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,audio started,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,deer,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,audio started,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,pier,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,audio started,,,,,,BP_F0_4_VOT_1,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,15,pier,,,,,,BP_F0_4_VOT_1,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,audio started,,,,,,,BP_F0_6_VOT_6,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,pier,,,,,,,BP_F0_6_VOT_6,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,audio started,,,,,,,BP_F0_5_VOT_6,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,pier,,,,,,,BP_F0_5_VOT_6,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,audio started,,,,,,,BP_F0_6_VOT_5,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,pier,,,,,,,BP_F0_6_VOT_5,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,audio started,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,pier,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,audio started,,,,,,,BP_F0_4_VOT_3,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,beer,,,,,,,BP_F0_4_VOT_3,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,audio started,,,,,,,BP_F0_4_VOT_2,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,beer,,,,,,,BP_F0_4_VOT_2,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,audio started,,,,,,,BP_F0_6_VOT_7,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,beer,,,,,,,BP_F0_6_VOT_7,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,audio started,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,pier,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,audio started,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,pier,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,audio started,,,,,,,BP_F0_4_VOT_1,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,beer,,,,,,,BP_F0_4_VOT_1,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,audio started,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,tear,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,audio started,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,pier,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,audio started,,,,,,,BP_F0_5_VOT_2,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,beer,,,,,,,BP_F0_5_VOT_2,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,audio started,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,beer,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,audio started,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,tear,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,audio started,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,16,deer,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,audio started,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,pier,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,audio started,,,,,,,,BP_F0_6_VOT_7,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,pier,,,,,,,,BP_F0_6_VOT_7,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,audio started,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,beer,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,audio started,,,,,,,,BP_F0_5_VOT_6,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,beer,,,,,,,,BP_F0_5_VOT_6,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,audio started,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,beer,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,audio started,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,deer,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,audio started,,,,,,,,BP_F0_4_VOT_2,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,beer,,,,,,,,BP_F0_4_VOT_2,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,audio started,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,beer,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,audio started,,,,,,,,BP_F0_4_VOT_1,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,beer,,,,,,,,BP_F0_4_VOT_1,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,audio started,,,,,,,,BP_F0_6_VOT_5,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,pier,,,,,,,,BP_F0_6_VOT_5,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,audio started,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,tear,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,audio started,,,,,,,,BP_F0_5_VOT_2,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,beer,,,,,,,,BP_F0_5_VOT_2,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,audio started,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,tear,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,audio started,,,,,,,,BP_F0_6_VOT_6,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,pier,,,,,,,,BP_F0_6_VOT_6,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,audio started,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,pier,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,audio started,,,,,,,,BP_F0_4_VOT_3,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,17,beer,,,,,,,,BP_F0_4_VOT_3,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,audio started,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,beer,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,audio started,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,tear,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,audio started,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,tear,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,audio started,,,,,,,,,BP_F0_5_VOT_2,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,beer,,,,,,,,,BP_F0_5_VOT_2,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,audio started,,,,,,,,,BP_F0_4_VOT_2,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,beer,,,,,,,,,BP_F0_4_VOT_2,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,audio started,,,,,,,,,BP_F0_6_VOT_6,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,beer,,,,,,,,,BP_F0_6_VOT_6,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,audio started,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,tear,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,audio started,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,pier,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,audio started,,,,,,,,,BP_F0_5_VOT_6,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,pier,,,,,,,,,BP_F0_5_VOT_6,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,audio started,,,,,,,,,BP_F0_4_VOT_3,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,pier,,,,,,,,,BP_F0_4_VOT_3,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,audio started,,,,,,,,,BP_F0_6_VOT_7,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,pier,,,,,,,,,BP_F0_6_VOT_7,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,audio started,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,beer,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,audio started,,,,,,,,,BP_F0_6_VOT_5,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,beer,,,,,,,,,BP_F0_6_VOT_5,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,audio started,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,beer,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,audio started,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,beer,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,audio started,,,,,,,,,BP_F0_4_VOT_1,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,18,beer,,,,,,,,,BP_F0_4_VOT_1,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,audio started,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,beer,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,audio started,,,,,,,,,,BP_F0_5_VOT_6,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,beer,,,,,,,,,,BP_F0_5_VOT_6,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,audio started,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,beer,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,audio started,,,,,,,,,,BP_F0_4_VOT_3,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,beer,,,,,,,,,,BP_F0_4_VOT_3,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,audio started,,,,,,,,,,BP_F0_4_VOT_1,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,beer,,,,,,,,,,BP_F0_4_VOT_1,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,audio started,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,tear,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,audio started,,,,,,,,,,BP_F0_6_VOT_7,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,tear,,,,,,,,,,BP_F0_6_VOT_7,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,audio started,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,deer,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,audio started,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,pier,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,audio started,,,,,,,,,,BP_F0_4_VOT_2,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,beer,,,,,,,,,,BP_F0_4_VOT_2,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,audio started,,,,,,,,,,BP_F0_6_VOT_5,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,beer,,,,,,,,,,BP_F0_6_VOT_5,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,audio started,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,beer,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,audio started,,,,,,,,,,BP_F0_5_VOT_2,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,beer,,,,,,,,,,BP_F0_5_VOT_2,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,audio started,,,,,,,,,,BP_F0_6_VOT_6,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,beer,,,,,,,,,,BP_F0_6_VOT_6,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,audio started,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,beer,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,audio started,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,19,tear,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,Rest1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,Rest1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,audio started,,,,,,,,,,,BP_F0_2_VOT_1,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,beer,,,,,,,,,,,BP_F0_2_VOT_1,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,audio started,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,beer,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,audio started,,,,,,,,,,,BP_F0_8_VOT_7,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,beer,,,,,,,,,,,BP_F0_8_VOT_7,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,audio started,,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,beer,,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,audio started,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,beer,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,audio started,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,beer,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,audio started,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,beer,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,audio started,,,,,,,,,,,BP_F0_9_VOT_6,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,beer,,,,,,,,,,,BP_F0_9_VOT_6,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,audio started,,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,beer,,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,audio started,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,beer,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,audio started,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,beer,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,audio started,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,beer,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,audio started,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,tear,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,audio started,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,beer,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,audio started,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,audio started,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,20,tear,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,audio started,,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,beer,,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,audio started,,,,,,,,,,,,BP_F0_8_VOT_7,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,pier,,,,,,,,,,,,BP_F0_8_VOT_7,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,audio started,,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,,,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,audio started,,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,beer,,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,audio started,,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,beer,,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,audio started,,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,beer,,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,audio started,,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,tear,,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,audio started,,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,deer,,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,audio started,,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,pier,,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,audio started,,,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,pier,,,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,audio started,,,,,,,,,,,,BP_F0_2_VOT_1,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,beer,,,,,,,,,,,,BP_F0_2_VOT_1,,,,,,,,,,,,,,,,,,
64870cb78577c3486ad12c32,21,audio started,,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,
